1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	NA	1	NA	NA	NA	NA
1	2	1	1	1	NA	NA	NA	NA
1	2	1	1	1	NA	NA	NA	NA
1	2	1	1	1	NA	NA	NA	NA
1	2	1	1	1	NA	NA	NA	NA
1	2	1	1	1	NA	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	1	1	1	1	NA	NA	NA
1	2	2	1	1	1	NA	NA	NA
1	2	2	1	1	1	NA	NA	NA
1	2	2	1	1	1	NA	NA	NA
1	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	NA	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	1	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	1	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	2	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	2	2	1	2	1	NA	NA
2	1	1	2	1	2	1	NA	NA
2	1	1	2	1	2	2	NA	NA
2	1	1	2	1	2	2	NA	NA
2	1	1	2	1	2	2	NA	NA
2	1	1	2	1	2	2	NA	NA
2	1	1	2	1	2	2	NA	NA
2	1	1	1	1	2	2	NA	NA
2	1	1	1	1	2	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
2	1	1	1	1	1	2	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	NA	NA
1	1	1	1	1	1	1	1	NA
1	1	1	1	1	1	1	1	NA
1	1	1	1	1	1	1	1	NA
1	1	1	1	1	1	1	1	NA
1	1	1	1	1	1	1	1	NA
1	1	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	1	1	1	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	2	1	1	1	1
1	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	1	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
2	2	2	2	1	2	1	1	1
3	2	2	2	1	2	1	1	1
3	2	2	2	1	2	1	1	1
3	2	2	2	1	2	1	1	1
3	3	2	2	1	2	1	1	1
3	3	2	2	1	2	1	1	1
3	3	2	2	1	2	1	1	1
3	3	1	2	1	2	1	1	1
3	3	1	1	1	2	1	1	1
3	3	1	1	1	2	2	1	1
3	3	1	1	1	2	2	1	1
3	3	1	1	1	2	2	1	1
3	3	1	1	1	1	2	1	1
3	3	1	1	1	1	2	1	1
3	3	1	1	1	1	2	1	1
3	3	1	1	1	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	2	1	1
3	3	1	1	2	1	1	1	1
3	3	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	1	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	2	1	1	2	1
3	2	1	1	1	1	1	2	1
3	2	1	1	1	1	1	2	1
3	2	1	1	1	1	1	2	1
3	2	1	1	1	1	1	2	1
3	2	1	1	1	1	1	2	1
2	2	1	1	1	1	1	2	1
2	2	1	1	1	1	1	2	1
2	2	1	1	1	1	1	2	1
2	2	1	1	1	1	1	2	1
2	2	1	1	1	1	1	2	1
2	2	1	1	1	1	1	2	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	1	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
2	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	1	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	1	2	1	1	1	1
3	2	2	2	2	1	1	1	1
3	3	2	2	2	1	1	1	1
3	3	2	2	2	1	1	1	1
3	3	2	2	2	1	1	2	1
3	3	2	2	2	1	1	2	1
3	3	2	2	2	1	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	1	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	2	2	2	2	2	2	1
3	3	3	2	2	2	2	2	1
3	3	3	2	2	2	2	2	1
3	3	3	2	2	2	2	2	1
3	3	3	2	2	2	2	2	1
3	3	3	2	2	2	2	2	1
3	3	3	2	2	2	2	2	2
3	3	3	2	2	2	2	2	2
3	3	3	2	2	2	2	2	2
3	3	3	2	2	2	2	2	2
3	3	3	2	2	2	2	2	2
3	3	3	2	2	2	2	2	2
3	3	3	2	2	2	2	2	2
3	3	3	2	2	2	2	2	2
